628	bank	1. 은행 2. 제방, 둑 3. 쌓이다 
629	film	1. 영화 2. 촬영하다 
630	explain	설명하다 
631	among	~의 사이에, ~의 가운데서 
632	role	1. 본무, 임무 2. 배역 
633	unit	구성 단위, 한 개 
634	staff	직원 
635	department	부문, 부서 
636	assist	돕다, 보조하다 
637	else	그 외에, 그렇지 않으면 
638	article	1. 기사 2. 품목, 물품 
639	entire	전체의, 온전한 
640	plant	1. 식물 2. 심다 
641	pick	선택하다, 고르다 
642	join	1. 연결하다 2. 참여하다 
643	matter	1. 문제, 사안 2. 물질, 물체 3. 중요하다 
644	couple	1. 커플 2. 몇, 2개 
645	shop	1. 가게 2. 쇼핑하다 
646	race	1. 경기, 경주 2. 인종 
647	discuss	논의하다, 토론하다 
648	basic	기본적인, 기초적인 
649	normal	평범한 
650	resource	자원 
651	responsible	책임이 있는 
652	determine	1. 파악하다, 밝히다 2. 결정짓다 3. 결심하다 
653	wear	1. 입다, 착용하다 2. 닳다 
654	regarding	~에 관해서 
655	fire	1. 불, 화재 2. (총을) 쏘다 3. 해고하다 
656	mix	섞다, 혼합하다 
657	foot	1. 발, 다리 2. 피트 (약 30cm) 
658	necessary	필요한, 없어서는 안될 
659	ship	배, 함 
660	guy	1. 사람 2. 남자 
661	half	반, 중간, 중도 
662	correct	1. 올바른, 정확한 2. 바로잡다, 고치다 
663	title	1. 표제, 제목 2. 타이틀, 직함 3. 권리 4. 챔피언인 상태 
664	nice	좋은, 멋진 
665	difficult	어려운, 힘든 
666	choice	선택, 결정 
667	trade	1. 무역 2. 거래, 상업 
668	accept	받아들이다, 용인하다 
669	star	1. 별 2. 주연, 인기 배우 
670	draw	1. 그리다 2. 비기다 3. 끌다, 뽑다, 빼다 4. 이동하다 
671	supply	공급하다 
672	defense	1. 방어, 수비 2. 변호 
673	replace	대신하다, 대체하다 
674	previous	이전의, 앞선 
675	register	등록하다, 신고하다 
676	drop	떨어뜨리다 
677	consumer	소비자 
678	degree	1. (온도, 각도 등의) 도 2. 정도 3. 등급, 학위 
679	strategy	전략 
680	south	남쪽 
681	award	1. 상 2. 수여하다 
682	kill	죽이다 
683	screen	1. 화면 2. 가리다 3. 상영하다 
684	street	거리, 도로 
685	fill	채우다 
686	resident	1. 거주자 2. 거주하는 
687	upon	위에 (on) 
688	match	1. 경기 2. 성냥 3. 딱 잘 맞는 (혹은 그런 것) 4. 대등하다, 어울리다 
689	maybe	아마 
690	land	1. 땅, 토지 2. 착륙하다 
691	sit	앉다 
692	inside	내부, 안쪽 
693	culture	문화 
694	comfortable	편안한, 안락한 
695	advance	1. 나아가게 하다 2. 진출, 전진 3. 미리 (in advance) 
696	approach	접근하다, 다가오다 
697	fight	1. 싸우다 2. 전투 
698	communicate	1. 소통하다, 통신하다 2. 전달하다 
699	display	1. 지열하다 2. 전시 
700	layer	층, 겹 
701	lay	1. 놓다, 눕히다 2. 낳다 
702	brand	상표, 상품명 
703	table	1. 테이블, 탁자 2. 표 
704	ad	1. 광고 2. 서기 
705	concern	1. 우려, 걱정(의 대상) 2. 관한 3. 관여한 
706	career	경력, 진로, 직업 
707	request	부탁하다, 요청하다 
708	medical	의료의, 의학의 
709	attack	1. 공격하다 2. 폭격 
710	heat	1. 열 2. 가열하다 
711	region	지역, 지방 
712	prior	이전의, 사전의 
713	forward	앞으로 
714	rest	1. 휴식(하다) 2. 나머지 3. 안정 
715	miss	1. 놓치다 2. 그리워하다 
716	fine	1. 훌륭한 2. 벌금 
717	regular	규칙적인, 정기적인 
718	situation	상황, 사태 
719	damage	손해, 손상 
720	subject	1. 주제, 사안 2. 과목 3. ~되기 쉬운 
721	global	세계적인 
722	towards	~쪽으로, ~향하여 
723	favorite	1. 가장 좋아하는 2. 우승 후보 
724	excellent	우수한, 훌륭한 
725	fan	1. 팬 2. 부채, 선풍기 
726	soon	곧, 조만간 
727	average	평균의, 보통의 
728	speed	속도, 빠르기 
729	define	(의미를) 정의하다, 규정하다 
730	west	서쪽 
731	physical	신체의 
732	legal	1. 합법적인 2. 법적인, 법률과 관련된 
733	chance	1. 기회, 가능성 2. 우연 
734	dog	개 
735	popular	인기 있는, 유행의 
736	traditional	전통적인 
737	weight	1. 무게 2. 체중 
738	contract	1. 계약 2. 계약서 3. 수축하다 4. (병에) 걸리다 
739	behind	뒤에 
740	prevent	방지하다, 예방하다 
741	exactly	1. 정확히 2. 바로 그렇습니다 
742	score	1. 점수 2. 득점하다 3. 채점하다 4. 20개 
743	effort	노력, 수고 
744	girl	여자 
745	worth	1. ~만큼의 값어치가 있는, ~할 만한 2. 값어치, 가치 
746	police	경찰 
747	political	정치적인 
748	achieve	이루다, 성취하다 
749	skin	1. 피부 2. 가죽 3. 껍질을 벗기다 
750	shall	1. ~할까요 2. ~할 것이다 
751	vehicle	1. 차량, 탈것 2. ~의 전달 수단 
752	ready	준비가 된 
753	except	~를 제외하고 
754	unique	독특한, 유일무이한 
755	web	1. 인터넷 2. 거미줄 
756	response	응답, 대답 
757	ride	1. 타다 2. 타고 가는 것, 태우고 가는 것 
758	execute	1. 처형하다 2. 실행하다, 수행하다 
759	summer	여름 
760	paper	종이 
761	introduce	1. 소개하다 2. 도입하다 
762	various	다양한, 여러 가지의 
763	multiple	1. 다수의, 다양한 2. 배수 
764	cool	1. 멋있는 2. 시원한 
765	club	1. 동아리, 동호회 2. 클럽 3. 곤봉 
766	ground	1. 땅, 지면 2. 근거, 이유(로 하다) 
767	edit	수정하다, 교정하다 
768	purpose	목적, 목표, 의도 
769	fix	고치다, 해결하다 
770	insurance	보험 
771	authority	1. 권위, 권한 2. 정부 당국 
772	knowledge	지식 
773	sex	1. 성, 성별 2. 섹스, 성행위 
774	promote	1. 홍보하다 2. 촉진하다 
775	compose	1. 구성하다 2. 작곡하다 3. 침착하게 하다 
776	procedure	절차 
777	paint	1. 그리다 2. 페인트칠하다 
778	establish	1. 설립하다 2. 확립하다, 확고히 하다 
779	jeans	청바지 
780	bell	1. 종, 종소리 2. 벨, 초인종 소리 
781	cow	1. 암소, 젖소 2. 암컷 
782	congratulations	축하 
783	cage	1. 우리, 새장 2. 새장(우리)에 넣다(가두다) 
784	pencil	연필 
785	ugly	1. 못생긴, 추한 2. 불쾌한 3. 험악한 
786	dentist	1. 치과의사 2. 치과 
787	zoo	동물원 
788	fever	1. 열 2. 열병 3. 열풍 4. 흥분 
789	lazy	1. 게으른, 나태한 2. 느긋한 
790	cousin	1. 사촌 2. 친척, 일가 
791	uncle	1. 삼촌, 외삼촌, 이모부, 고모부 2. 아저씨 
792	rabbit	1. 토끼 2. 토끼 고기 
793	gentleman	1. 신사, 양반 2. 의원님 3. 귀족 4. 친절한 사람 
794	balloon	1. 풍선 2. 열기구 3. 부풀다, 커지다 
795	spoon	1. 숟가락, 스푼 2. 숟가락을 뜨다 
796	shy	1. 수줍은, 부끄러운 2. 내성적인 3. 부족한 
797	monkey	원숭이 
798	elephant	코끼리 
799	butterfly	1. 나비 2. 접영(수영 동작) 3. 설렘 
800	rainbow	무지개 
801	doll	1. 인형 2. 인형같은 미녀 
802	erase	지우다, 삭제하다 
803	grape	포도 
804	carrot	1. 당근, 홍당무 2. 상, 보수 
805	fog	1. 안개(로 뒤덮다) 2. 혼란, 당혹 3. 헷갈리게 하다, 당황케 하다 
806	dolphin	돌고래 
807	hurry	1. 서두르다, 급하게 하다, 빨리하다 2. 재촉하다 
808	noon	1. 정오, 낮 12시 2. (한)낮 
809	aunt	1. 이모, 고모, (외)숙모 2. 아주머니 
810	diary	1. 일기 2. 수첩 
811	frog	개구리 
812	ant	개미 
813	sour	1. 시큼한, 신 2. 짜증난, 화가 난 
814	umbrella	우산 
815	alright	알겠어, 괜찮아 
816	fox	여우 
817	goodbye	안녕, 작별 인사 
818	handsome	잘 생긴, 훤칠한 
819	thirst	목마름, 갈증 
820	supper	저녁 식사 
821	scissors	가위 
822	subway	지하철 
823	pear	배(과일) 
824	watermelon	수박 
825	clap	1. 박수, 손뼉치다 2. (친밀하게)툭 치다 3. 성병 
826	frown	1. 눈살을 찌푸리다, 얼굴을 찡그리다 2. 탐탁치않아하다 
827	zebra	얼룩말 
828	giraffe	기린 
829	scold	꾸짖다, 질책하다 
830	memory	기억력 
831	impact	영향, 효과 
832	recognize	1. 알아보다, 인식하다 2. 인정하다 
833	cell	1. 감방 2. 세포 
834	gain	1. ~를 얻다 2. 이익 
835	tour	관광, 투어 
836	rise	증가하다, 상승하다 
837	mark	표시하다, 표기하다 
838	element	요소, 성분 
839	county	자치주, 군 
840	window	창문 
841	raise	올리다, 높이다 
842	construction	건설, 공사 
843	red	빨간, 붉은 
844	load	1. (짐을) 싣다 2. 화물, 짐 
845	target	과녁, 목표 
846	town	마을, 도시 
847	gold	금 
848	avoid	피하다, 회피하다 
849	block	막다, 차단하다 
850	handle	1. 다루다, 처리하다 2. 감당하다 
851	bar	1. 바, 술집 2. 막대 3. 막다, 금지하다 
852	stage	1. 무대 2. 단계 
853	machine	기계 
854	structure	구조 
855	host	1. 개최하다 2. 주인, 숙주 3. 다수, 여럿이 모인 떼 
856	moment	순간, 잠깐 
857	discover	발견하다, 찾아내다 
858	institution	기관 
859	green	1. 초록색(의) 2. 친환경적인 
860	blood	피, 혈액 
861	equal	동등한, 평등한 
862	drink	1. 마시다 2. 음료 
863	pain	아픔, 고통 
864	affect	영향을 미치다 
865	tip	1. 끝부분 2. 조언 3. 기울이다 4. (웨이터에게 주는) 팁 
866	graduate	1. 졸업하다 2. 대학교 졸업생 
867	church	교회 
868	stock	1. 주식 2. 재고품 
869	extra	1. 추가의, 여분의 2. 특별한 
870	explore	탐험하다 
871	analysis	분석 
872	indicate	나타내다 
873	digital	디지털형의 
874	occur	일어나다, 발생하다 
875	loss	손실, 상실 
876	mention	언급하다, 말하다 
877	doctor	의사 
878	text	1. 본문, 원문 2. 문자 
879	proper	적당한, 올바른 
880	language	언어 
881	instruction	1. 지시, 설명 2. 방법 
882	trust	1. 믿다 2. 신뢰, 신임 
883	slow	느린, 더딘 
884	fee	요금, 금액 
885	certificate	증명서 
886	fair	공정한, 공평한 
887	amazing	놀라운 
888	prefer	선호하다 
889	equipment	장비, 설비 
890	earn	벌다, 얻다, 받다 
891	hair	1. 머리카락 2. 털 
892	separate	1. 분리하다 2. 서로 다른, 개별의 3. 헤어지다 
893	extremely	1. 극도로 2. 엄청나게 
894	via	1. ~ 통해 2. 경유하여, 거쳐 
895	engage	1. 관여하다 2. 사로잡다, 끌다 3. 관계를 맺다 4. 고용하다 
896	serious	1. 심각한 2. 진지한 
897	balance	균형(을 이루다) 
898	critical	1. 중요한 2. 비판적인 
899	announce	1. 발표하다 2. 알리다 
900	dry	1. 건조한, 마른 2. 무미건조한 
901	contribute	1. 기여하다, 공헌하다 2. 기부, 기증하다 3. ~의 원인이 되다 
902	essential	1. 필수적인 2. 중요한 3. 근본적인, 본질적인 
903	left	1. 왼쪽, 좌측 2. 남다 3. 좌파 
904	exciting	흥미진진한, 신나는, 흥미로운 
905	wall	1. 벽 2. 담 
906	wrong	1. 틀린, 잘못된 2. 나쁜 행동, 부정 
907	animal	동물, 짐승 
908	expert	전문가 
909	wish	1. 원하다, 바라다 2. 소원, 바람, 기원 
910	seek	1. 추구하다 2. 찾다 3. 청하다 
911	east	1. 동쪽 2. 동방 
912	pull	1. 당기다 2. 끌다 3. 뽑다 
913	schedule	1. 스케줄 2. 일정(을 잡다) 
914	king	(국)왕 
915	stick	1. (나무)막대기 2. 찌르다 3. 붙이다 4. 꽂아넣다 5. 끼이다, 갇히다 
916	former	1. 이전의, 과거의 2. 전, 전임의 3. 전자의 
917	hi	인삿말, 안녕 
918	immediately	1. 즉시, 곧 2. 바로 옆에 3. 직접적으로 
919	stuff	1. 물건 2. (할)일 3. 채우다, (쑤셔) 넣다 
920	division	1. 분배 2. 분열, 분단 3. 분과 4. 나눗셈 
921	regulation	1. 규제 2. 규정 3. 법규 
922	transfer	1. 옮기다, 이송/이전하다 2. 전학을 가다 3. 넘겨주다 4. 환승하다 
923	spirit	1. 정신, 영혼 2. 기분 
924	movie	영화 
925	object	1. 물체, 물건 2. 목적 3. 대상 4. 반대하다 
926	hot	1. 더운, 뜨거운 2. 매운 3. 치열한, 열띤 4. 인기있는 
927	round	1. 둥근, 원형의 2. 어림수의, 대략의 3. ~을 돌아 4. 한 차례, 회 
928	son	아들 
929	encourage	1. 격려하다, 고무하다 2. 권장하다 3. 조장하다 
930	factor	1. 요인, 요소 2. 인자 
931	copy	1. 사본 2. 한 부 3. 복사하다 4. 모방하다, 베끼다 
932	master	1. 주인 2. 대가, 달인 3. 익히다, 숙달하다 
933	definitely	확실히, 분명히, 틀림없이 
934	blue	1. 파란, 푸른 2. 우울한 
935	manufacturer	1. 제조자, 제조업체 2. 생산업체 
936	vote	1. 표, 표결 2. 투표권 3. 투표하다 
937	mile	마일(거리의 단위) 
938	modern	1. 현대의, 근대의 2. 최신의 
939	huge	1. 큰, 거대한 2. 막대한, 엄청난 
940	spot	1. 점, 반점, 얼룩 2. 장소, 자리 3. 발견하다, 찾다 
941	dark	1. 어두운, 짙은 2. 암흑(의) 3. 음흉한 
942	plus	1. 더하기 2. 뿐만 아니라, 또한 3. 영상의(기온) 
943	letter	1. 편지 2. 글자, 문자 
944	button	단추, 버튼 
945	trip	1. 여행, 수학여행 2. 발을 헛디디다 
946	etc	등, 기타 등등 
947	custom	1. 관습, 풍습 2. 습관 3. 맞춤의 
948	mobile	1. 휴대폰 2. 이동식의 
949	shape	1. 모양, 형태 2. 형성하다 
950	arrive	1. 도착하다 2. 도래하다, 찾아오다 
951	map	1. 지도, 약도 2. 보여주다 
952	mother	어미, 어머니 
953	drug	약(물), 마약 
954	license	1. 면허(증), 자격증 2. 허가하다 
955	sun	태양, 해 
956	evidence	1. 증거 2. 흔적 3. 근거 
957	morning	아침, 오전 
958	tree	나무, 수목 
959	surprise	1. 놀라운/뜻밖의 소식 2. 놀라다 3. 기습하다 
960	disease	질병, 질환 
961	coach	1. 코치, 지도자 2. 지도하다 3. 대형버스 4. 이등석 
962	argument	1. 주장 2. 논쟁, 말다툼 
963	concept	개념 
964	inspire	1. 영감을 주다 2. 고무하다, 격려하다 3. 고취하다 
965	catch	1. 잡다, 붙잡다 2. 목격하다, 발견하다 3. (병에, 뾰족한 곳에)걸리다 4. 자물쇠 
966	touch	1. 만지다 2. 닿다, 접촉하다 3. 마음을 움직이다, 감동시키다 4. 촉각, 촉감, 감촉 
967	crime	범죄, 범행, 죄악 
968	primary	1. 주된 2. 기본적인 3. 초기의 4. 1차의 
969	submit	1. 제출하다 2. 항복하다 3. 복종시키다 
970	baby	1. 아기, 새끼 2. 연인을 부르는 애칭 
971	grade	1. 품질, 등급 2. 학점, 성적 3. 학년 
972	typical	전형적인 
973	academic	학업의, 학문의, 학구적인 
974	scene	1. 장면, 현장 2. 장(場) 3. 풍경 
975	floor	1. 바닥 2. 층 3. 현장, 작업장 4. 청중, 참가자 
976	island	섬 
977	express	1. 나타내다, 표현하다 2. 급행의, 신속한, 속달의 
978	overall	1. 종합적으로, 전반적으로 2. 작업복 
979	appropriate	1. 적절한, 적합한 2. 도용하다, 차용하다 3. 책정하다 
980	father	1. 아버지, 부친, 아비 2. 조상, 창시자 3. 신부 
981	roll	1. 구르다, 굴러가다 2. 말다 3. 통, 두루마리 4. 명부, 명단 
982	attempt	1. 시도(하다), 도전 2. 살해기도 
983	fish	1. 물고기, 어류, 생선 2. 낚시하다 3. 찾다 
984	gift	1. 선물(하다) 2. 재능, 재주 
985	adjust	1. 조정하다, 조절하다, 맞추다 2. 적응하다 
986	fly	1. 날다, 비행하다 2. 빠르게 가다 3. 달아나다 
987	perhaps	1. 아마(도), 어쩌면 
988	suit	1. 정장, 의복 2. 소송 3. 알맞다, 어울리다 
989	song	노래, 곡 
990	sleep	1. 잠, 수면 2. 자다, 숙면하다 
991	advantage	1. 이점, 장점 2. 유리한 점 3. 혜택 
992	fortune	1. 운, 행운 2. 재산, 거금 
993	judge	1. 판단하다 2. 심판, 심사위원 3. 판사 4. 재판하다, 판결하다 
994	tend	1.~하는 경향이 있다 2. 돌보다, 보살피다 
995	expand	확대하다, 확장하다, 늘어나다, 팽창시키다 
996	ought	1. ~해야 하다 2. 틀림없이 ~일 것이다 3. ~할 필요가 있다 
997	surface	1. 표면, 외관 2. 나타나다, 드러나다, 일어나다 
998	rely	1. 의지하다, 의존하다 2. 신뢰하다 
999	bottom	1. 밑바닥, 최하위 2. 하부, 아래쪽 
1000	launch	1. 시작하다, 착수하다 2. 출시(하다), 출범하다 3. 발사(하다) 
1001	arm	1. 팔 2. 줄기, 갈래 3. 무장하다 4. 무기, 병기 
1002	heavy	1. 무거운 2. 많은, 빡빡한 3. 심각한 
1003	facility	1. 시설, 설비 2. 기능 3. 재능 
1004	investigation	수사, 조사, 연구 
1005	emergency	비상(사태), 응급 
1006	campaign	1. 캠페인 2. 선거 운동 3. 군사 작전 
1007	strength	1. 강점, 장점 2. 힘, 내구력, 견고성 3. 용기 4. 세력, 영향력 
1008	conduct	1. 행동(하다), 수행(하다) 2. 지휘하다 3. (열, 전기를)전도하다 
1009	alternative	1. 대안 2. 대체의, 대체 가능한 
1010	rock	1. 바위, 암석, 돌멩이 2. 록(음악) 3. 보석 4. 흔들리다, 흔들다 
1011	commercial	1. 상업적인, 영리적인 2. 광고 
1012	command	1. 명령(하다), 지휘(하다), 통솔(하다) 2. 능력, (언어)구사력 
1013	push	1. 밀다 2. 누르다 3. 강요하다 
1014	seat	1. 자리, 좌석, 의석 2. 앉다 
1015	electric	전기의, 전자의 
1016	hospital	병원 
1017	frequently	자주, 종종, 흔히 
1018	marriage	결혼, 결혼생활, 결혼식 
1019	realize	1. 깨닫다, 자각하다 2. 실현하다, 달성하다 3. 현금화하다 
